date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-06-12,100.65,79.27,29.55,29.99,29.34,7.94,5.92,9.99,233.3,20.53,3.35,100.59,100650.0,100590.0
2021-06-13,100.66,78.75,29.62,29.95,29.39,8.25,6.36,10.42,232.4,20.48,2.92,100.6,100660.0,100600.0
2021-06-14,100.66,81.49,29.42,29.67,29.14,8.17,7.0,10.8,229.4,20.96,10.08,100.59,100660.0,100590.0
2021-06-15,100.65,81.34,29.38,29.7,29.1,7.11,6.81,9.86,226.2,20.87,8.46,100.58,100650.0,100580.0
2021-06-16,100.76,80.66,29.43,29.76,29.13,6.34,6.23,8.9,225.5,20.73,4.64,100.69,100760.0,100690.0
2021-06-17,100.9,82.4,29.24,29.49,28.94,4.22,4.69,6.35,222.0,20.93,10.36,100.83,100900.0,100830.0
2021-06-18,101.01,83.36,28.77,29.06,28.46,1.0,4.91,5.34,191.5,20.57,8.73,100.94,101010.0,100940.0
2021-06-19,101.07,78.14,28.24,29.09,27.16,4.59,2.25,5.14,243.9,18.65,6.14,101.01,101070.0,101010.0
2021-06-20,100.97,83.09,28.73,28.97,28.46,3.77,1.96,4.29,242.6,20.47,6.23,100.9,100970.0,100900.0
2021-06-21,100.89,85.24,28.7,28.91,28.27,4.57,5.21,6.94,221.2,20.98,8.77,100.83,100890.0,100830.0
2021-06-22,100.91,78.74,29.18,29.48,28.84,6.97,5.03,8.61,234.2,19.91,6.56,100.84,100910.0,100840.0
2021-06-23,101.03,74.52,29.0,29.16,28.82,6.13,6.26,8.78,224.4,18.61,3.73,100.96,101030.0,100960.0
2021-06-24,100.93,79.0,28.88,29.22,28.58,5.6,3.57,6.65,237.5,19.63,8.74,100.86,100930.0,100860.0
2021-06-25,100.79,81.96,28.51,28.72,28.3,4.8,3.34,5.94,235.2,19.97,5.38,100.72,100790.0,100720.0
2021-06-26,100.77,77.3,28.73,29.19,28.21,3.03,3.11,4.38,224.3,19.05,1.22,100.7,100770.0,100700.0
2021-06-27,100.95,78.85,28.24,28.8,27.82,3.27,2.6,4.2,231.6,18.85,2.58,100.88,100950.0,100880.0
2021-06-28,100.93,77.57,28.77,29.07,28.35,2.47,2.33,3.39,226.7,19.14,0.24,100.86,100930.0,100860.0
2021-06-29,100.9,79.95,28.81,29.32,28.11,3.56,2.88,4.69,231.1,19.79,2.16,100.83,100900.0,100830.0
2021-06-30,100.9,84.36,28.1,28.57,27.73,3.54,2.53,4.49,234.5,20.04,7.42,100.83,100900.0,100830.0
2021-07-01,100.87,79.88,28.12,28.44,27.76,4.43,4.05,6.03,227.6,19.0,4.08,100.8,100870.0,100800.0
2021-07-02,100.94,81.54,28.43,28.82,27.97,4.7,3.75,6.21,231.4,19.73,5.85,100.87,100940.0,100870.0
2021-07-03,100.88,82.95,28.19,28.46,27.79,3.63,1.36,4.01,249.5,19.8,4.68,100.82,100880.0,100820.0
2021-07-04,100.78,82.88,28.75,29.05,28.07,2.84,2.4,3.82,229.8,20.47,3.57,100.72,100780.0,100720.0
2021-07-05,100.74,79.87,28.99,29.34,28.48,2.9,2.16,3.97,233.3,20.01,20.31,100.67,100740.0,100670.0
2021-07-06,100.67,81.93,28.3,28.58,28.08,3.63,3.43,5.01,226.6,19.73,8.88,100.6,100670.0,100600.0
2021-07-07,100.69,84.03,27.62,28.05,26.98,1.53,1.51,2.94,225.4,19.45,12.46,100.62,100690.0,100620.0
2021-07-08,100.69,86.85,27.87,28.36,27.32,3.9,1.52,4.54,248.7,20.41,15.99,100.62,100690.0,100620.0
2021-07-09,100.61,87.7,28.23,28.62,27.54,4.32,2.44,5.48,240.6,21.08,36.54,100.54,100610.0,100540.0
2021-07-10,100.53,84.52,27.75,28.4,27.03,4.55,0.87,5.9,259.2,19.75,58.86,100.46,100530.0,100460.0
2021-07-11,100.52,84.35,28.46,28.73,28.19,5.81,6.77,8.96,220.6,20.55,13.19,100.45,100520.0,100450.0
2021-07-12,100.69,82.92,28.13,28.61,27.83,2.89,7.0,7.68,202.5,19.77,13.5,100.62,100690.0,100620.0
2021-07-13,100.65,81.96,28.18,28.56,27.78,1.39,5.58,5.83,194.0,19.6,6.71,100.58,100650.0,100580.0
2021-07-14,100.65,82.17,28.23,28.5,27.73,1.87,4.31,4.73,203.4,19.71,5.0,100.58,100650.0,100580.0
2021-07-15,100.68,82.71,27.84,28.15,27.29,0.65,2.69,3.01,193.6,19.39,9.81,100.61,100680.0,100610.0
2021-07-16,100.83,85.86,27.8,28.24,27.22,4.75,1.96,5.41,247.5,20.05,15.03,100.77,100830.0,100770.0
2021-07-17,100.85,85.01,27.98,28.3,27.62,2.98,3.27,4.44,222.3,20.07,17.01,100.79,100850.0,100790.0
2021-07-18,100.81,83.86,28.03,28.59,27.43,5.52,5.76,8.01,223.7,19.84,23.34,100.74,100810.0,100740.0
2021-07-19,100.85,79.26,28.12,28.61,27.61,7.48,6.85,10.17,227.5,18.84,11.75,100.78,100850.0,100780.0
2021-07-20,100.79,84.96,28.68,29.01,28.17,6.13,5.73,8.4,226.9,20.92,17.98,100.72,100790.0,100720.0
